Function,x,y,True/False
Sine,-44.3327,0.0736316,1
Sine,36.6702,-0.933488,1
Sine,9.77525,-0.592243,1
Sine,-11.8468,0.100548,1
Sine,33.1205,1.12985,1
Sine,37.8479,-0.312355,1
Sine,-19.1993,-0.0392693,1
Sine,8.35018,0.56995,1
Sine,-2.11429,-1.14743,1
Sine,17.1823,-0.186612,1
Sine,-46.2024,-0.8225,1
Sine,-44.4991,-0.872198,1
Sine,-31.1765,0.402743,1
Sine,-4.0274,1.01921,1
Sine,-30.5293,1.01694,1
Sine,-18.3144,0.417717,1
Sine,0.676521,0.340465,1
Sine,11.5924,-0.825702,1
Sine,21.1097,0.656517,1
Sine,-3.04661,-0.243162,1
Sine,1.94725,0.764683,1
Sine,-16.0757,0.371601,1
Sine,19.2665,0.410083,1
Sine,28.3056,-0.407554,1
Sine,6.60679,0.497683,1
Sine,-9.25771,-0.0196297,1
Sine,33.9559,0.654012,1
Sine,-39.9635,-0.697087,1
Sine,35.4448,-0.454489,1
Sine,39.0805,0.924738,1
Sine,2.72152,-0.0325133,1
Sine,-6.22858,-0.261407,1
Sine,-47.3952,0.348345,1
Sine,21.3348,0.184678,1
Sine,-14.7867,-0.953519,1
Sine,46.9355,0.480135,1
Sine,33.1169,1.0461,1
Sine,-17.9709,0.188041,1
Sine,-5.68163,0.625142,1
Sine,-15.7396,0.161152,1
Sine,41.2294,-0.602452,1
Sine,-2.8835,-0.812312,1
Sine,-26.5491,-0.840707,1
Sine,31.9154,0.630826,1
Sine,36.3905,-0.946725,1
Sine,-1.59319,-1.59782,1
Sine,-6.91178,-0.397997,1
Sine,-41.073,0.546483,1
Sine,-5.73875,0.186605,1
Sine,7.94887,1.43245,1
Sine,-16.575,0.770539,1
Sine,-42.0184,0.429385,1
Sine,-45.1919,-1.04579,1
Sine,24.3225,-1.21161,1
Sine,0.43896,0.525292,1
Sine,38.2164,0.757092,1
Sine,-20.3719,-0.93405,1
Sine,-20.3567,-0.737141,1
Sine,-12.5614,0.0925863,1
Sine,10.3342,-0.480943,1
Sine,-27.2634,-0.879647,1
Sine,5.73786,-0.462979,1
Sine,-14.8095,-1.26314,1
Sine,4.26905,-0.645156,1
Sine,41.1887,-0.632346,1
Sine,-45.6272,-1.05494,1
Sine,-41.445,0.505501,1
Sine,26.1592,1.09147,1
Sine,-5.7255,0.715575,1
Sine,-40.536,0.586127,1
Sine,-18.8364,0.145973,1
Sine,38.1419,0.0441423,1
Sine,16.3282,-1.45217,1
Sine,1.50942,1.27592,1
Sine,-46.4255,-0.767341,1
Sine,27.6777,0.0399139,1
Sine,14.0036,1.40757,1
Sine,-18.0692,0.366997,1
Sine,4.27537,-0.861756,1
Sine,40.4787,0.53463,1
Sine,-5.32321,0.449448,1
Sine,-42.2028,1.05681,1
Sine,29.136,-1.32606,1
Sine,40.2961,0.397477,1
Sine,-23.031,1.04939,1
Sine,-44.3562,-0.567934,1
Sine,-39.6408,-0.658969,1
Sine,37.1323,-1.08465,1
Sine,-37.5522,-0.18549,1
Sine,-40.8214,0.444906,1
Sine,-12.3512,0.834245,1
Sine,30.5718,-0.744986,1
Sine,30.3701,-1.33314,1
Sine,-2.65053,-0.669086,1
Sine,-24.4605,0.776085,1
Sine,-13.7842,-0.910388,1
Sine,-35.7589,1.67016,1
Sine,-49.379,0.556011,1
Sine,-18.6307,-0.0456913,1
Sine,39.2322,1.01909,1
Sine,-28.8271,0.304986,1
Sine,-9.87675,0.545112,1
Sine,-1.77314,-1.2552,1
Sine,-30.794,0.995019,1
Sine,-7.76285,-0.794251,1
Sine,-44.8687,-0.457404,1
Sine,38.9537,1.14642,1
Sine,42.9341,-0.884558,1
Sine,3.65352,0.0968595,1
Sine,-14.5791,-0.75856,1
Sine,-37.4017,0.177046,1
Sine,7.99336,0.54033,1
Sine,7.60205,0.899099,1
Sine,-17.1491,0.573608,1
Sine,-23.5919,1.12831,1
Sine,-18.4036,0.331626,1
Sine,26.5493,1.03561,1
Sine,-14.1383,-0.995691,1
Sine,36.8046,-0.941003,1
Sine,33.9231,0.916737,1
Sine,-41.824,0.432499,1
Sine,6.43151,0.0841932,1
Sine,34.7013,0.359341,1
Sine,-2.00721,-1.0022,1
Sine,39.9898,0.853826,1
Sine,35.5746,-0.860231,1
Sine,33.0929,1.1761,1
Sine,-29.7711,0.879525,1
Sine,-38.4482,-0.196533,1
Sine,9.15328,0.108365,1
Sine,-4.41606,0.750174,1
Sine,-9.79365,0.156553,1
Sine,-4.56499,1.14592,1
Sine,42.5546,-1.02358,1
Sine,8.79682,0.394502,1
Sine,-7.40769,-1.17992,1
Sine,-25.9533,-1.1582,1
Sine,9.93652,-0.281405,1
Sine,21.892,0.537929,1
Sine,-42.6085,0.930752,1
Sine,-43.7297,0.298832,1
Sine,-49.0519,1.31003,1
Sine,-32.3643,-0.234495,1
Sine,-21.5158,-0.138359,1
Sine,-27.1495,-1.05679,1
Sine,-14.4115,-0.691588,1
Sine,17.979,-1.72685,1
Sine,32.8623,0.328246,1
Sine,-42.891,0.939587,1
Sine,15.9849,0.328192,1
Sine,22.3444,-0.078213,1
Sine,-11.8452,0.0936779,1
Sine,-1.21825,-0.78038,1
Sine,0.344176,0.0248767,1
Sine,-49.191,0.597389,1
Sine,0.335594,-0.0173502,1
Sine,49.3328,-0.917363,1
Sine,27.4313,0.511177,1
Sine,-16.1486,0.401916,1
Sine,-47.3491,0.344685,1
Sine,-3.90634,0.540533,1
Sine,-26.1523,-1.04742,1
Sine,42.9977,-0.965903,1
Sine,47.3344,-0.624704,1
Sine,-20.7336,-1.17909,1
Sine,-2.13098,-0.408519,1
Sine,-12.256,0.275149,1
Sine,-9.23943,-0.132297,1
Sine,-22.2239,0.181733,1
Sine,40.2423,0.407417,1
Sine,-10.5186,0.722391,1
Sine,-31.8695,-0.603736,1
Sine,-10.5066,0.620306,1
Sine,10.6686,-0.98242,1
Sine,21.0502,0.338566,1
Sine,-15.8468,-0.52776,1
Sine,-14.0659,-0.916545,1
Sine,-32.0278,-0.286578,1
Sine,1.40232,1.47507,1
Sine,26.5787,1.54314,1
Sine,17.5096,-1.27812,1
Sine,-46.7936,-0.288141,1
Sine,-17.5866,1.28065,1
Sine,-8.15929,-1.00206,1
Sine,-10.2136,0.962114,1
Sine,-33.6635,-1.04492,1
Sine,-4.78798,0.896553,1
Sine,10.9779,-0.981494,1
Sine,30.9884,-0.526794,1
Sine,38.4088,0.751155,1
Sine,-27.7268,-0.422625,1
Sine,-9.38798,-0.169703,1
Sine,5.77872,-0.467801,1
Sine,5.00219,-0.90342,1
Sine,-45.9906,-1.08052,1
Sine,-32.5833,-0.757662,1
Sine,15.0407,0.639492,1
Sine,-18.0428,0.758304,1
Sine,36.6342,-1.2078,1
Sine,27.0804,1.04692,1
Sine,12.009,-0.720774,1
Sine,-43.5348,0.688231,1
Sine,-9.51482,-0.0527973,1
Sine,-13.1362,-0.139116,1
Sine,10.9587,-0.998735,1
Sine,17.1569,-1.31362,1
Sine,22.5182,-0.374187,1
Sine,-31.5766,0.170265,1
Sine,2.27967,0.918676,1
Sine,36.7316,-0.523972,1
Sine,29.2462,-0.877408,1
Sine,-16.4837,1.05736,1
Sine,44.4774,0.884525,1
Sine,-22.8415,1.32803,1
Sine,4.26436,-0.790726,1
Sine,-17.0162,0.852826,1
Sine,-32.8903,-0.897503,1
Sine,18.6399,-0.0756408,1
Sine,21.6985,0.240108,1
Sine,11.0178,-1.0364,1
Sine,-45.8733,-1.16479,1
Sine,-32.7787,-0.879855,1
Sine,14.0308,0.565864,1
Sine,-36.8508,1.01123,1
Sine,28.0503,0.0294649,1
Sine,-15.9649,0.337237,1
Sine,15.7786,-0.67353,1
Sine,-35.4029,0.821669,1
Sine,-15.7565,-0.155123,1
Sine,15.9752,-0.0959542,1
Sine,-11.6088,1.30551,1
Sine,-6.35055,0.0636683,1
Sine,-0.498719,-0.204738,1
Sine,-1.99443,-1.46707,1
Sine,29.6237,-0.791468,1
Sine,15.6791,-0.373801,1
Sine,-43.7932,0.505339,1
Sine,49.968,-0.312468,1
Sine,-36.3644,0.65353,1
Sine,0.740953,0.342451,1
Sine,38.1891,0.816073,1
Sine,3.33679,-0.642345,1
Sine,-33.9649,-0.485176,1
Sine,-0.3234,-0.496956,1
Sine,-42.2001,1.00259,1
Sine,6.3508,-0.350918,1
Sine,-49.2791,0.763192,1
Sine,-43.1071,0.843207,1
Sine,0.36324,0.487816,1
Sine,17.2469,-1.63097,1
Sine,36.7988,-0.780926,1
Sine,39.4262,0.724415,1
Sine,41.0065,-0.116044,1
Sine,-6.09235,0.322143,1
Sine,10.2208,-0.684021,1
Sine,-21.8068,0.274402,1
Sine,17.6763,-1.34372,1
Sine,-36.0819,1.19958,1
Sine,-33.3266,-1.01358,1
Sine,0.61298,1.03855,1
Sine,45.8715,0.168667,1
Sine,-20.428,-1.03291,1
Sine,11.7317,-0.706236,1
Sine,8.91566,0.831031,1
Sine,-18.608,0.66372,1
Sine,-35.935,0.36958,1
Sine,-48.1067,1.18298,1
Sine,-30.4305,0.968896,1
Sine,-48.5703,0.869142,1
Sine,45.5101,0.902334,1
Sine,1.33923,0.84629,1
Sine,3.93455,-0.514979,1
Sine,28.792,-0.0927051,1
Sine,-47.9125,0.968492,1
Sine,-43.4206,0.60381,1
Sine,-45.5749,-0.931646,1
Sine,-39.1689,-1.2388,1
Sine,-26.1928,-0.723078,1
Sine,35.7263,-0.626247,1
Sine,-6.7901,-0.0723263,1
Sine,-5.60702,0.503428,1
Sine,-15.1592,-0.00242217,1
Sine,22.5441,-1.09123,1
Sine,-16.1842,0.212262,1
Sine,-49.6969,0.237938,1
Sine,9.87369,-0.197281,1
Sine,-26.7678,-0.991024,1
Sine,33.2026,0.943931,1
Sine,27.9555,0.390302,1
Sine,-26.3897,-1.41519,1
Sine,-43.8803,-0.193766,1
Sine,-45.4545,-0.871016,1
Sine,44.7578,0.249308,1
Sine,47.4289,-0.570463,1
Sine,-43.8542,0.291807,1
Sine,-1.17455,-1.14506,1
Sine,5.6438,-0.813695,1
Sine,-46.9823,-0.157993,1
Sine,11.2282,-0.823171,1
Sine,16.9764,-1.04637,1
Sine,45.3028,0.977198,1
Sine,37.7266,0.398424,1
Sine,-23.4121,1.39928,1
Sine,-34.3066,-0.152715,1
Sine,13.214,0.754571,1
Sine,42.0875,-1.16754,1
Sine,-27.4825,-1.03287,1
Sine,-9.88626,0.691178,1
Sine,-30.3507,1.27128,1
Sine,-27.7439,-0.503432,1
Sine,31.3128,0.158119,1
Sine,19.1404,0.251511,1
Sine,-3.1015,-0.222698,1
Sine,46.7695,0.536336,1
Sine,25.5899,0.235952,1
Sine,-47.1396,0.0593341,1
Sine,14.2763,1.25039,1
Sine,1.39276,0.977295,1
Sine,-18.8544,0.450443,1
Sine,-18.7105,-0.375297,1
Sine,-27.7226,-0.471668,1
Sine,-18.4897,0.131742,1
Sine,12.287,-0.0665998,1
Sine,45.3227,1.68781,1
Sine,40.5042,0.151312,1
Sine,-15.0196,-0.545154,1
Sine,12.4185,-0.065228,1
Sine,30.1861,-0.7583,1
Sine,-25.1801,0.0350607,1
Sine,37.1502,-0.512605,1
Sine,-8.2296,-1.335,1
Sine,39.8237,0.751846,1
Sine,-13.2952,-0.899449,1
Sine,-34.7412,-0.115357,1
Sine,25.7789,0.660552,1
Sine,-28.0337,-0.00439598,1
Sine,-16.4071,0.816043,1
Sine,-10.7262,1.23857,1
Sine,-17.517,1.24015,1
Sine,41.2483,-0.865546,1
Sine,-36.5434,1.0992,1
Sine,-23.5564,1.07484,1
Sine,-14.0563,-1.20422,1
Sine,-18.8498,-0.825045,1
Sine,-44.4971,-0.618218,1
Sine,41.1187,-0.0987963,1
Sine,7.95348,1.39677,1
Sine,-49.9106,0.02824,1
Sine,35.522,-0.786734,1
Sine,-30.8511,0.651483,1
Sine,1.66799,1.16486,1
Sine,36.9415,-1.12014,1
Sine,-37.4234,0.086268,1
Sine,-19.3203,-0.603863,1
Sine,33.4043,0.821927,1
Sine,-6.75366,-0.411875,1
Sine,-44.4016,-0.549318,1
Sine,-42.6198,1.03277,1
Sine,-12.3562,0.64842,1
Sine,-4.14409,0.771264,1
Sine,-37.7491,0.450083,1
Sine,-12.0661,0.765601,1
Sine,-1.57933,-1.00044,1
Sine,-44.4303,-0.449008,1
Sine,-20.0758,-0.839675,1
Sine,-16.6685,0.835783,1
Sine,-7.62448,-0.920857,1
Sine,4.86824,-1.28088,1
Sine,-46.2565,-0.998072,1
Sine,7.33596,0.382494,1
Sine,21.817,0.111844,1
Sine,13.9522,1.42139,1
Sine,48.2451,-0.842128,1
Sine,5.80223,-1.27114,1
Sine,-7.86355,-1.01085,1
Sine,14.1159,1.42582,1
Sine,47.8331,-0.997747,1
Sine,16.3947,-0.774755,1
Sine,-44.2979,-0.30898,1
Sine,-1.42601,-0.983443,1
Sine,-28.7085,0.0693884,1
Sine,30.6612,-0.767261,1
Sine,-23.1645,0.919716,1
Sine,-14.321,-1.39377,1
Sine,3.01764,0.0312262,1
Sine,35.2594,-0.914105,1
Sine,44.3678,0.211327,1
Sine,21.9485,-0.270628,1
Sine,-41.1555,-0.413312,1
Sine,25.7033,1.32665,1
Sine,2.73484,0.239357,1
Sine,38.1487,0.24428,1
Sine,44.4721,-0.381173,1
Sine,-12.9843,-0.244812,1
Sine,-13.7536,-1.07279,1
Sine,42.45,-1.34512,1
Sine,48.6013,-1.00241,1
Sine,-17.036,0.81847,1
Sine,18.2149,-0.40171,1
Sine,-13.8272,-1.20708,1
Sine,40.66,0.370888,1
Sine,-35.0226,0.179228,1
Sine,1.90508,1.2239,1
Sine,7.92358,0.551424,1
Sine,-43.1819,0.424124,1
Sine,-49.7919,0.924172,1
Sine,20.1779,0.40271,1
Sine,21.1312,1.40962,1
Sine,42.3322,-0.825542,1
Sine,-8.20915,-0.198169,1
Sine,-45.6145,-0.738154,1
Sine,-16.4491,0.40502,1
Sine,22.9508,-1.62481,1
Sine,-9.68429,0.269975,1
Sine,26.1405,0.295667,1
Sine,1.12701,0.605646,1
Sine,20.3327,1.0357,1
Sine,8.39399,0.602708,1
Sine,-49.9216,0.485473,1
Sine,9.77851,-0.308879,1
Sine,-43.045,0.54911,1
Sine,47.4071,-0.320338,1
Sine,-35.1507,0.573896,1
Sine,6.78415,0.560094,1
Sine,14.8341,1.02045,1
Sine,48.3577,-0.821718,1
Sine,4.65941,-0.811529,1
Sine,-9.96695,0.946912,1
Sine,-8.50922,-0.892706,1
Sine,29.5487,-1.04633,1
Sine,14.4297,1.30399,1
Sine,33.1925,0.996739,1
Sine,23.6876,-0.95208,1
Sine,28.8531,-0.571319,1
Sine,48.9507,-0.936831,1
Sine,-29.0154,1.0805,1
Sine,25.0804,-0.584971,1
Sine,20.4426,0.720148,1
Sine,-23.1918,0.85924,1
Sine,27.5848,0.947226,1
Sine,-31.1992,0.423397,1
Sine,-37.5091,0.54599,1
Sine,-19.6632,-0.78389,1
Sine,47.6655,-0.449535,1
Sine,-44.7445,-1.00067,1
Sine,-28.2011,-0.304084,1
Sine,22.9659,-0.694865,1
Sine,-32.4487,-0.858719,1
Sine,15.5986,0.077034,1
Sine,-1.92771,-1.15778,1
Sine,-5.1233,1.09872,1
Sine,-47.1075,0.343263,1
Sine,35.6543,-0.841441,1
Sine,38.7226,0.287359,1
Sine,45.5696,0.866754,1
Sine,23.2886,-0.986905,1
Sine,-20.4103,-1.00844,1
Sine,24.7122,-0.789424,1
Sine,40.1296,0.710436,1
Sine,6.77777,-0.211377,1
Sine,-42.2392,1.13588,1
Sine,-32.4007,-0.287188,1
Sine,35.8264,-1.57783,1
Sine,16.2927,0.0103459,1
Sine,-17.3926,0.466187,1
Sine,47.12,0.150241,1
Sine,13.2505,0.66055,1
Sine,-12.1267,0.633003,1
Sine,38.7193,1.10191,1
Sine,19.098,0.180548,1
Sine,20.6411,1.19386,1
Sine,-0.731238,-0.835456,1
Sine,27.6666,0.271673,1
Sine,33.284,1.29053,1
Sine,8.90757,0.719103,1
Sine,-2.39383,-0.804254,1
Sine,8.07319,0.327949,1
Sine,-39.9006,-0.94497,1
Sine,34.6378,0.0265953,1
Sine,34.3483,0.713174,1
Sine,-1.88136,-0.833288,1
Sine,5.21313,-1.07944,1
Sine,40.785,0.501299,1
Sine,14.2557,1.03648,1
Sine,29.0051,-0.851468,1
Sine,-15.3708,-0.595169,1
Sine,-20.2095,-0.926504,1
Sine,16.1176,-0.111283,1
Sine,-20.4285,-0.902646,1
Sine,-44.9157,-1.02524,1
Sine,-32.0254,-0.282641,1
Sine,-16.8908,0.799839,1
Sine,21.3303,0.332335,1
Sine,19.7154,0.632329,1
Sine,28.655,-0.38795,1
Sine,22.0359,-0.375961,1
Sine,-49.7496,0.322633,1
Sine,-37.9034,0.0205983,1
Sine,3.76302,-0.521024,1
Sine,41.8112,-1.46269,1
Sine,-41.456,0.536382,1
Sine,-13.6648,-0.787022,1
Sine,-22.2693,0.194898,1
Sine,24.0965,-0.404408,1
Sine,-15.234,-0.806202,1
Sine,-45.345,-1.44383,1
Sine,48.0663,-1.19653,1
Sine,6.79656,0.18465,1
Sine,-6.20674,0.293297,1
Sine,-2.49276,-0.589442,1
Sine,-26.9643,-1.4253,1
Sine,11.1604,-1.16515,1
Sine,21.2743,0.781012,1
Sine,36.1481,-1.00842,1
Sine,15.542,0.381594,1
Sine,20.2958,1.29571,1
Sine,6.72581,0.711271,1
Sine,-10.7547,0.453686,1
Sine,-11.9109,0.19814,1
Sine,37.6144,-0.154028,1
Sine,-49.5894,0.639933,1
Sine,-39.1122,-0.897662,1
Sine,-16.7464,0.833714,1
Sine,46.1384,0.703242,1
Sine,-4.74306,1.47283,1
Sine,-39.095,-1.31126,1
Sine,30.422,-0.827706,1
Sine,-44.8301,-0.61687,1
Sine,-49.7448,0.330577,1
Sine,34.3585,0.0636301,1
Sine,6.28792,-0.237192,1
Sine,-4.01398,1.03079,1
Sine,-44.2537,-0.361003,1
Sine,-11.9385,0.425534,1
Sine,-38.4182,-0.649325,1
Sine,37.6885,-0.195111,1
Sine,2.71318,0.306264,1
Sine,-40.3141,-0.852131,1
Sine,17.0629,-0.879243,1
Sine,36.233,-1.11345,1
Sine,2.59234,0.442642,1
Sine,-24.9842,-0.461678,1
Sine,-19.1401,-0.668813,1
Sine,38.0694,0.510473,1
Sine,25.3172,0.058357,1
Sine,-49.414,0.602961,1
Sine,43.6051,-0.829585,1
Sine,5.57637,-0.411569,1
Sine,-40.6434,0.49601,1
Sine,-38.5009,-0.595227,1
Sine,15.9873,-0.218965,1
Sine,-32.7579,-0.964378,1
Sine,38.5898,0.520086,1
Sine,7.18218,0.276336,1
Sine,-11.7752,1.60041,1
Sine,-24.5576,0.400339,1
Sine,-42.0355,0.900239,1
Sine,-44.2229,-0.0484139,1
Sine,-42.8758,1.01705,1
Sine,-27.975,-0.278544,1
Sine,24.8569,-0.537689,1
Sine,-40.0103,-1.20246,1
Sine,6.87755,0.766938,1
Sine,23.6271,-0.736029,1
Sine,-26.2319,-0.474506,1
Sine,-39.8597,-0.56497,1
Sine,29.4535,-0.714722,1
Sine,43.111,-0.746961,1
Sine,38.147,0.235451,1
Sine,-2.87317,-0.135247,1
Sine,26.5706,1.08818,1
Sine,-35.6116,0.764373,1
Sine,-34.0669,0.0623129,1
Sine,40.2837,0.896391,1
Sine,12.6536,0.49382,1
Sine,15.6081,-0.346934,1
Sine,41.1701,-0.247102,1
Sine,-20.084,-0.711208,1
Sine,45.4946,1.07173,1
Sine,-17.5836,0.63912,1
Sine,-7.31812,-0.897375,1
Sine,-32.4114,-0.294098,1
Sine,-46.1653,-0.857694,1
Sine,-6.11306,-0.246693,1
Sine,-2.32688,-0.860746,1
Sine,-35.5496,0.484873,1
Sine,-30.0033,0.689163,1
Sine,-28.9801,0.233647,1
Sine,21.773,0.492278,1
Sine,40.6922,0.271123,1
Sine,-2.97189,-0.427623,1
Sine,-46.3509,-0.471459,1
Sine,36.949,-0.433292,1
Sine,29.1485,-1.16638,1
Sine,-44.5072,-0.279915,1
Sine,-47.2659,0.459795,1
Sine,44.2394,0.483783,1
Sine,-48.6153,1.40765,1
Sine,-47.0773,0.0884869,1
Sine,-38.9617,-1.51311,1
Sine,-24.1632,0.0832346,1
Sine,-38.7882,-0.727237,1
Sine,-23.2798,1.15792,1
Sine,-17.3421,1.59342,1
Sine,8.65905,0.397896,1
Sine,-42.8092,0.711859,1
Sine,39.5523,1.60505,1
Sine,16.0409,-0.00298563,1
Sine,-29.1096,0.844917,1
Sine,48.227,-0.978514,1
Sine,13.0677,0.696513,1
Sine,28.7429,-0.286092,1
Sine,12.2021,-0.242508,1
Sine,-24.958,-0.139763,1
Sine,42.1831,-0.60524,1
Sine,-9.79613,0.300557,1
Sine,-23.8198,1.06018,1
Sine,-32.9323,-0.756377,1
Sine,26.1634,0.849652,1
Sine,-21.5005,-0.633822,1
Sine,-5.13923,0.794801,1
Sine,15.8365,-0.307929,1
Sine,9.60414,-0.461285,1
Sine,32.5457,-0.0837606,1
Sine,-0.439727,-0.729832,1
Sine,-8.03364,-1.03125,1
Sine,2.8385,-0.0663975,1
Sine,28.396,-0.113995,1
Sine,-26.2656,-0.648927,1
Sine,38.8884,1.0862,1
Sine,2.65679,0.608293,1
Sine,-27.2863,-1.32384,1
Sine,-21.3107,-0.456784,1
Sine,42.2672,-0.661766,1
Sine,-15.0918,-0.80777,1
Sine,40.065,0.679235,1
Sine,22.4123,-0.622528,1
Sine,15.1358,0.0970044,1
Sine,25.0208,-0.11739,1
Sine,-25.8162,-0.339116,1
Sine,38.4581,1.31191,1
Sine,15.1739,0.387607,1
Sine,39.9888,1.01786,1
Sine,-15.3664,-0.35195,1
Sine,15.5457,0.520961,1
Sine,-35.1302,0.263165,1
Sine,11.9429,-0.520008,1
Sine,-8.20917,-0.917492,1
Sine,12.0493,-0.557653,1
Sine,8.60449,0.702949,1
Sine,-21.5749,-0.697655,1
Sine,-29.7495,0.780819,1
Sine,-44.5415,-0.659141,1
Sine,6.08571,-0.518334,1
Sine,10.2523,-0.0412049,1
Sine,-4.17339,0.488114,1
Sine,-20.2632,-1.10325,1
Sine,27.629,1.24904,1
Sine,-18.7815,0.237815,1
Sine,2.45972,1.02865,1
Sine,20.6441,1.22375,1
Sine,-12.4456,0.653937,1
Sine,6.66867,0.331789,1
Sine,-0.79557,-1.17184,1
Sine,34.5458,0.125946,1
Sine,-8.17765,-1.53687,1
Sine,17.8728,-0.852145,1
Sine,-26.646,-0.781909,1
Sine,22.1594,0.708792,1
Sine,10.4085,-1.01561,1
Sine,-34.4136,-0.00631403,1
Sine,15.6654,-0.235308,1
Sine,4.75304,-0.556009,1
Sine,-15.39,-0.841635,1
Sine,-5.07208,1.2287,1
Sine,35.7195,-1.43648,1
Sine,24.3617,-0.398936,1
Sine,41.2804,-0.325735,1
Sine,39.387,1.28775,1
Sine,-48.6768,0.744899,1
Sine,-24.6245,0.85014,1
Sine,10.9505,-1.50057,1
Sine,46.8984,-0.0113967,1
Sine,28.5469,-0.6619,1
Sine,16.1673,0.0109637,1
Sine,35.5506,-0.375617,1
Sine,31.2335,0.0514507,1
Sine,14.706,0.849044,1
Sine,-3.14142,0.298408,1
Sine,-8.03495,-0.555263,1
Sine,-1.68198,-0.643731,1
Sine,0.925744,0.857619,1
Sine,49.8251,0.119162,1
Sine,-0.916781,-0.965108,1
Sine,-16.4439,0.712826,1
Sine,18.0707,-1.09182,1
Sine,22.0219,-0.241454,1
Sine,-12.7323,-0.240376,1
Sine,-13.8142,-1.26359,1
Sine,45.5964,1.12636,1
Sine,-18.9858,-0.0502724,1
Sine,6.37075,0.0743436,1
Sine,-43.0189,0.368696,1
Sine,18.4983,0.00974457,1
Sine,-12.4276,0.0422327,1
Sine,25.3433,0.109015,1
Sine,25.0509,-0.198121,1
Sine,22.133,-0.355955,1
Sine,40.176,0.991563,1
Sine,40.701,0.355793,1
Sine,24.2341,-0.63559,1
Sine,26.9606,1.50294,1
Sine,-7.99923,-1.21247,1
Sine,36.3659,-1.17513,1
Sine,15.0073,0.861583,1
Sine,21.5271,0.276884,1
Sine,-5.65358,0.559691,1
Sine,39.739,0.745786,1
Sine,-1.93541,-0.798641,1
Sine,-25.7579,-0.288523,1
Sine,-20.4477,-1.2984,1
Sine,1.76181,0.884331,1
Sine,2.82459,0.661017,1
Sine,47.7487,-0.762122,1
Sine,13.5842,0.514545,1
Sine,45.989,1.04779,1
Sine,34.5461,0.0594415,1
Sine,-21.2895,-0.895067,1
Sine,-27.5224,-0.635874,1
Sine,2.5139,0.68411,1
Sine,-32.9254,-0.780453,1
Sine,0.483014,0.196429,1
Sine,-48.6756,1.84002,1
Sine,-29.3537,0.716694,1
Sine,30.9952,-0.581494,1
Sine,45.7048,0.975472,1
Sine,19.7488,0.743186,1
Sine,36.5242,-0.854667,1
Sine,41.4301,-0.304503,1
Sine,0.99281,1.39563,1
Sine,32.8574,1.15726,1
Sine,37.1,-0.806215,1
Sine,22.5599,-0.525401,1
Sine,-17.9139,0.493209,1
Sine,25.6177,0.0982715,1
Sine,46.8146,-0.3225,1
Sine,8.7879,0.780495,1
Sine,33.0458,1.02491,1
Sine,-44.8378,-0.528655,1
Sine,11.3862,-0.860785,1
Sine,-1.3633,-1.43122,1
Sine,-34.2364,-0.343488,1
Sine,43.5677,-0.29872,1
Sine,-25.762,-0.906856,1
Sine,-18.7661,-0.217399,1
Sine,0.641748,0.43053,1
Sine,15.7478,0.303456,1
Sine,16.2445,-0.628697,1
Sine,48.4625,-1.32827,1
Sine,-20.6981,-1.29451,1
Sine,31.7738,0.797929,1
Sine,43.7174,-0.102778,1
Sine,-5.15202,1.35869,1
Sine,-22.1234,0.205872,1
Sine,43.2961,-0.47146,1
Sine,30.0271,-0.670121,1
Sine,1.56734,1.46779,1
Sine,33.7323,0.478342,1
Sine,-49.9832,0.19848,1
Sine,-24.7103,0.405117,1
Sine,-40.3152,-0.451921,1
Sine,8.83418,0.169231,1
Sine,-10.6033,1.21579,1
Sine,-43.1404,0.270958,1
Sine,22.9582,-0.48302,1
Sine,-46.447,-0.577586,1
Sine,15.408,0.537589,1
Sine,-40.6091,-0.603606,1
Sine,26.5773,0.488712,1
Sine,-14.2591,-0.62581,1
Sine,-33.1735,-0.708916,1
Sine,41.7965,-0.771918,1
Sine,-18.2145,0.412336,1
Sine,-24.3689,1.24857,1
Sine,-17.901,1.42059,1
Sine,-25.853,-1.55038,1
Sine,33.7101,0.472432,1
Sine,33.7449,0.643995,1
Sine,44.9294,0.411289,1
Sine,41.3788,-0.166868,1
Sine,-23.8416,1.41906,1
Sine,24.9522,0.219913,1
Sine,49.9533,-0.937259,1
Sine,39.6329,0.567192,1
Sine,-11.2428,1.56312,1
Sine,25.283,0.0377125,1
Sine,-10.7754,0.806279,1
Sine,23.9483,-1.15148,1
Sine,-45.4185,-0.608253,1
Sine,35.6096,-0.825066,1
Sine,-27.0017,-1.2006,1
Sine,29.6699,-1.0834,1
Sine,-12.9364,-0.394662,1
Sine,-25.4596,-0.89905,1
Sine,-46.2408,-1.22863,1
Sine,27.1202,0.809023,1
Sine,36.8401,-0.535082,1
Sine,-29.2617,0.488234,1
Sine,17.2013,-0.695719,1
Sine,-43.3876,0.593576,1
Sine,-49.8467,0.23371,1
Sine,-19.8044,-0.903155,1
Sine,-13.4314,-0.70668,1
Sine,47.8549,-0.622084,1
Sine,46.13,0.595518,1
Sine,-18.8929,0.0541207,1
Sine,37.8658,0.751629,1
Sine,-11.7158,0.539763,1
Sine,-24.3409,0.313885,1
Sine,8.82156,0.541257,1
Sine,-18.8305,-0.452115,1
Sine,16.6739,-1.14345,1
Sine,-45.4855,-0.879789,1
Sine,-8.04111,-0.525226,1
